attendance_id,student_id,school_id,date,status
26239,101,2,2021-07-14,1
26240,101,2,2021-07-15,0
26241,101,2,2021-07-16,1
26242,101,2,2021-07-19,0
26243,101,2,2021-07-20,0
26244,101,2,2021-07-21,0
26245,101,2,2021-07-22,0
26246,101,2,2021-07-23,0
26247,101,2,2021-07-26,0
26248,101,2,2021-07-27,0
26249,101,2,2021-07-28,1
26250,101,2,2021-07-29,0
26251,101,2,2021-07-30,1
26252,101,2,2021-08-02,1
26253,101,2,2021-08-03,1
26254,101,2,2021-08-04,0
26255,101,2,2021-08-05,0
26256,101,2,2021-08-06,0
26257,101,2,2021-08-09,0
26258,101,2,2021-08-10,0
26259,101,2,2021-08-11,0
26260,101,2,2021-08-12,1
26261,101,2,2021-08-13,0
26262,101,2,2021-08-16,0
26263,101,2,2021-08-17,0
26264,101,2,2021-08-18,0
26265,101,2,2021-08-19,0
26266,101,2,2021-08-20,0
26267,101,2,2021-08-23,0
26268,101,2,2021-08-24,0
26269,101,2,2021-08-25,0
26270,101,2,2021-08-26,0
26271,101,2,2021-08-27,0
26272,101,2,2021-08-30,0
26273,101,2,2021-08-31,0
26274,101,2,2021-09-01,0
26275,101,2,2021-09-02,1
26276,101,2,2021-09-03,0
26277,101,2,2021-09-06,0
26278,101,2,2021-09-07,1
26279,101,2,2021-09-08,1
26280,101,2,2021-09-09,0
26281,101,2,2021-09-10,0
26282,101,2,2021-09-13,0
26283,101,2,2021-09-14,1
26284,101,2,2021-09-15,0
26285,101,2,2021-09-16,0
26286,101,2,2021-09-17,1
26287,101,2,2021-09-20,0
26288,101,2,2021-09-21,0
26289,101,2,2021-09-22,0
26290,101,2,2021-09-23,1
26291,101,2,2021-09-24,0
26292,101,2,2021-09-27,0
26293,101,2,2021-09-28,0
26294,101,2,2021-09-29,0
26295,101,2,2021-09-30,0
26296,101,2,2021-10-01,0
26297,101,2,2021-10-04,1
26298,101,2,2021-10-05,1
26299,101,2,2021-10-06,1
26300,101,2,2021-10-07,0
26301,101,2,2021-10-08,0
26302,101,2,2021-10-11,0
26303,101,2,2021-10-12,0
26304,101,2,2021-10-13,0
26305,101,2,2021-10-14,0
26306,101,2,2021-10-15,1
26307,101,2,2021-10-18,1
26308,101,2,2021-10-19,0
26309,101,2,2021-10-20,0
26310,101,2,2021-10-21,0
26311,101,2,2021-10-22,0
26312,101,2,2021-10-25,0
26313,101,2,2021-10-26,1
26314,101,2,2021-10-27,0
26315,101,2,2021-10-28,0
26316,101,2,2021-10-29,0
26317,101,2,2021-11-01,0
26318,101,2,2021-11-02,0
26319,101,2,2021-11-03,0
26320,101,2,2021-11-04,0
26321,101,2,2021-11-05,0
26322,101,2,2021-11-08,0
26323,101,2,2021-11-09,0
26324,101,2,2021-11-10,0
26325,101,2,2021-11-11,0
26326,101,2,2021-11-12,1
26327,101,2,2021-11-15,1
26328,101,2,2021-11-16,1
26329,101,2,2021-11-17,1
26330,101,2,2021-11-18,1
26331,101,2,2021-11-19,0
26332,101,2,2021-11-22,1
26333,101,2,2021-11-23,1
26334,101,2,2021-11-24,0
26335,101,2,2021-11-25,0
26336,101,2,2021-11-26,0
26337,101,2,2021-11-29,0
26338,101,2,2021-11-30,1
26339,101,2,2021-12-01,1
26340,101,2,2021-12-02,0
26341,101,2,2021-12-03,0
26342,101,2,2021-12-06,0
26343,101,2,2021-12-07,1
26344,101,2,2021-12-08,0
26345,101,2,2021-12-09,1
26346,101,2,2021-12-10,1
26347,101,2,2021-12-13,0
26348,101,2,2021-12-14,1
26349,101,2,2021-12-15,0
26350,101,2,2021-12-16,1
26351,101,2,2021-12-17,0
26352,101,2,2021-12-20,1
26353,101,2,2021-12-21,1
26354,101,2,2021-12-22,1
26355,101,2,2021-12-23,1
26356,101,2,2021-12-24,1
26357,101,2,2021-12-27,0
26358,101,2,2021-12-28,0
26359,101,2,2021-12-29,1
26360,101,2,2021-12-30,0
26361,101,2,2021-12-31,0
26362,102,2,2021-01-01,0
26363,102,2,2021-01-04,0
26364,102,2,2021-01-05,1
26365,102,2,2021-01-06,0
26366,102,2,2021-01-07,0
26367,102,2,2021-01-08,0
26368,102,2,2021-01-11,0
26369,102,2,2021-01-12,0
26370,102,2,2021-01-13,0
26371,102,2,2021-01-14,1
26372,102,2,2021-01-15,0
26373,102,2,2021-01-18,0
26374,102,2,2021-01-19,1
26375,102,2,2021-01-20,0
26376,102,2,2021-01-21,1
26377,102,2,2021-01-22,0
26378,102,2,2021-01-25,0
26379,102,2,2021-01-26,1
26380,102,2,2021-01-27,1
26381,102,2,2021-01-28,1
26382,102,2,2021-01-29,0
26383,102,2,2021-02-01,0
26384,102,2,2021-02-02,0
26385,102,2,2021-02-03,1
26386,102,2,2021-02-04,0
26387,102,2,2021-02-05,0
26388,102,2,2021-02-08,0
26389,102,2,2021-02-09,0
26390,102,2,2021-02-10,1
26391,102,2,2021-02-11,0
26392,102,2,2021-02-12,1
26393,102,2,2021-02-15,0
26394,102,2,2021-02-16,0
26395,102,2,2021-02-17,0
26396,102,2,2021-02-18,1
26397,102,2,2021-02-19,1
26398,102,2,2021-02-22,1
26399,102,2,2021-02-23,0
26400,102,2,2021-02-24,0
26401,102,2,2021-02-25,1
26402,102,2,2021-02-26,0
26403,102,2,2021-03-01,0
26404,102,2,2021-03-02,0
26405,102,2,2021-03-03,1
26406,102,2,2021-03-04,0
26407,102,2,2021-03-05,0
26408,102,2,2021-03-08,1
26409,102,2,2021-03-09,0
26410,102,2,2021-03-10,1
26411,102,2,2021-03-11,1
26412,102,2,2021-03-12,1
26413,102,2,2021-03-15,0
26414,102,2,2021-03-16,0
26415,102,2,2021-03-17,1
26416,102,2,2021-03-18,0
26417,102,2,2021-03-19,0
26418,102,2,2021-03-22,1
26419,102,2,2021-03-23,1
26420,102,2,2021-03-24,0
26421,102,2,2021-03-25,1
26422,102,2,2021-03-26,0
26423,102,2,2021-03-29,1
26424,102,2,2021-03-30,0
26425,102,2,2021-03-31,1
26426,102,2,2021-04-01,0
26427,102,2,2021-04-02,1
26428,102,2,2021-04-05,0
26429,102,2,2021-04-06,0
26430,102,2,2021-04-07,0
26431,102,2,2021-04-08,0
26432,102,2,2021-04-09,0
26433,102,2,2021-04-12,1
26434,102,2,2021-04-13,0
26435,102,2,2021-04-14,1
26436,102,2,2021-04-15,1
26437,102,2,2021-04-16,0
26438,102,2,2021-04-19,0
26439,102,2,2021-04-20,1
26440,102,2,2021-04-21,0
26441,102,2,2021-04-22,1
26442,102,2,2021-04-23,0
26443,102,2,2021-04-26,0
26444,102,2,2021-04-27,1
26445,102,2,2021-04-28,1
26446,102,2,2021-04-29,0
26447,102,2,2021-04-30,1
26448,102,2,2021-05-03,1
26449,102,2,2021-05-04,1
26450,102,2,2021-05-05,0
26451,102,2,2021-05-06,1
26452,102,2,2021-05-07,1
26453,102,2,2021-05-10,0
26454,102,2,2021-05-11,1
26455,102,2,2021-05-12,0
26456,102,2,2021-05-13,0
26457,102,2,2021-05-14,1
26458,102,2,2021-05-17,1
26459,102,2,2021-05-18,0
26460,102,2,2021-05-19,1
26461,102,2,2021-05-20,0
26462,102,2,2021-05-21,0
26463,102,2,2021-05-24,0
26464,102,2,2021-05-25,0
26465,102,2,2021-05-26,1
26466,102,2,2021-05-27,0
26467,102,2,2021-05-28,0
26468,102,2,2021-05-31,0
26469,102,2,2021-06-01,0
26470,102,2,2021-06-02,0
26471,102,2,2021-06-03,0
26472,102,2,2021-06-04,0
26473,102,2,2021-06-07,1
26474,102,2,2021-06-08,0
26475,102,2,2021-06-09,0
26476,102,2,2021-06-10,0
26477,102,2,2021-06-11,0
26478,102,2,2021-06-14,0
26479,102,2,2021-06-15,0
26480,102,2,2021-06-16,0
26481,102,2,2021-06-17,0
26482,102,2,2021-06-18,0
26483,102,2,2021-06-21,0
26484,102,2,2021-06-22,1
26485,102,2,2021-06-23,1
26486,102,2,2021-06-24,1
26487,102,2,2021-06-25,0
26488,102,2,2021-06-28,0
26489,102,2,2021-06-29,0
26490,102,2,2021-06-30,0
26491,102,2,2021-07-01,1
26492,102,2,2021-07-02,0
26493,102,2,2021-07-05,0
26494,102,2,2021-07-06,0
26495,102,2,2021-07-07,0
26496,102,2,2021-07-08,0
26497,102,2,2021-07-09,0
26498,102,2,2021-07-12,0
26499,102,2,2021-07-13,0
26500,102,2,2021-07-14,0
26501,102,2,2021-07-15,0
26502,102,2,2021-07-16,0
26503,102,2,2021-07-19,0
26504,102,2,2021-07-20,0
26505,102,2,2021-07-21,1
26506,102,2,2021-07-22,0
26507,102,2,2021-07-23,1
26508,102,2,2021-07-26,1
26509,102,2,2021-07-27,0
26510,102,2,2021-07-28,0
26511,102,2,2021-07-29,1
26512,102,2,2021-07-30,0
26513,102,2,2021-08-02,1
26514,102,2,2021-08-03,1
26515,102,2,2021-08-04,0
26516,102,2,2021-08-05,0
26517,102,2,2021-08-06,0
26518,102,2,2021-08-09,0
26519,102,2,2021-08-10,1
26520,102,2,2021-08-11,0
26521,102,2,2021-08-12,0
26522,102,2,2021-08-13,0
26523,102,2,2021-08-16,0
26524,102,2,2021-08-17,0
26525,102,2,2021-08-18,1
26526,102,2,2021-08-19,0
26527,102,2,2021-08-20,0
26528,102,2,2021-08-23,0
26529,102,2,2021-08-24,0
26530,102,2,2021-08-25,0
26531,102,2,2021-08-26,1
26532,102,2,2021-08-27,0
26533,102,2,2021-08-30,0
26534,102,2,2021-08-31,1
26535,102,2,2021-09-01,1
26536,102,2,2021-09-02,0
26537,102,2,2021-09-03,0
26538,102,2,2021-09-06,0
26539,102,2,2021-09-07,0
26540,102,2,2021-09-08,0
26541,102,2,2021-09-09,1
26542,102,2,2021-09-10,0
26543,102,2,2021-09-13,0
26544,102,2,2021-09-14,0
26545,102,2,2021-09-15,0
26546,102,2,2021-09-16,1
26547,102,2,2021-09-17,0
26548,102,2,2021-09-20,0
26549,102,2,2021-09-21,1
26550,102,2,2021-09-22,0
26551,102,2,2021-09-23,0
26552,102,2,2021-09-24,0
26553,102,2,2021-09-27,1
26554,102,2,2021-09-28,0
26555,102,2,2021-09-29,0
26556,102,2,2021-09-30,1
26557,102,2,2021-10-01,0
26558,102,2,2021-10-04,0
26559,102,2,2021-10-05,0
26560,102,2,2021-10-06,0
26561,102,2,2021-10-07,0
26562,102,2,2021-10-08,0
26563,102,2,2021-10-11,0
26564,102,2,2021-10-12,0
26565,102,2,2021-10-13,0
26566,102,2,2021-10-14,0
26567,102,2,2021-10-15,0
26568,102,2,2021-10-18,0
26569,102,2,2021-10-19,0
26570,102,2,2021-10-20,1
26571,102,2,2021-10-21,1
26572,102,2,2021-10-22,0
26573,102,2,2021-10-25,1
26574,102,2,2021-10-26,0
26575,102,2,2021-10-27,1
26576,102,2,2021-10-28,0
26577,102,2,2021-10-29,0
26578,102,2,2021-11-01,0
26579,102,2,2021-11-02,0
26580,102,2,2021-11-03,0
26581,102,2,2021-11-04,0
26582,102,2,2021-11-05,0
26583,102,2,2021-11-08,0
26584,102,2,2021-11-09,1
26585,102,2,2021-11-10,0
26586,102,2,2021-11-11,0
26587,102,2,2021-11-12,0
26588,102,2,2021-11-15,0
26589,102,2,2021-11-16,1
26590,102,2,2021-11-17,0
26591,102,2,2021-11-18,0
26592,102,2,2021-11-19,0
26593,102,2,2021-11-22,0
26594,102,2,2021-11-23,0
26595,102,2,2021-11-24,0
26596,102,2,2021-11-25,1
26597,102,2,2021-11-26,1
26598,102,2,2021-11-29,0
26599,102,2,2021-11-30,0
26600,102,2,2021-12-01,0
26601,102,2,2021-12-02,1
26602,102,2,2021-12-03,0
26603,102,2,2021-12-06,0
26604,102,2,2021-12-07,0
26605,102,2,2021-12-08,1
26606,102,2,2021-12-09,0
26607,102,2,2021-12-10,0
26608,102,2,2021-12-13,0
26609,102,2,2021-12-14,0
26610,102,2,2021-12-15,0
26611,102,2,2021-12-16,0
26612,102,2,2021-12-17,0
26613,102,2,2021-12-20,1
26614,102,2,2021-12-21,0
26615,102,2,2021-12-22,1
26616,102,2,2021-12-23,0
26617,102,2,2021-12-24,0
26618,102,2,2021-12-27,1
26619,102,2,2021-12-28,0
26620,102,2,2021-12-29,1
26621,102,2,2021-12-30,1
26622,102,2,2021-12-31,0
26623,103,2,2021-01-01,0
26624,103,2,2021-01-04,0
26625,103,2,2021-01-05,0
26626,103,2,2021-01-06,0
26627,103,2,2021-01-07,0
26628,103,2,2021-01-08,0
26629,103,2,2021-01-11,0
26630,103,2,2021-01-12,1
26631,103,2,2021-01-13,0
26632,103,2,2021-01-14,0
26633,103,2,2021-01-15,0
26634,103,2,2021-01-18,0
26635,103,2,2021-01-19,1
26636,103,2,2021-01-20,0
26637,103,2,2021-01-21,0
26638,103,2,2021-01-22,1
26639,103,2,2021-01-25,0
26640,103,2,2021-01-26,0
26641,103,2,2021-01-27,1
26642,103,2,2021-01-28,1
26643,103,2,2021-01-29,1
26644,103,2,2021-02-01,0
26645,103,2,2021-02-02,0
26646,103,2,2021-02-03,1
26647,103,2,2021-02-04,0
26648,103,2,2021-02-05,0
26649,103,2,2021-02-08,1
26650,103,2,2021-02-09,0
26651,103,2,2021-02-10,1
26652,103,2,2021-02-11,0
26653,103,2,2021-02-12,0
26654,103,2,2021-02-15,0
26655,103,2,2021-02-16,0
26656,103,2,2021-02-17,0
26657,103,2,2021-02-18,0
26658,103,2,2021-02-19,0
26659,103,2,2021-02-22,0
26660,103,2,2021-02-23,0
26661,103,2,2021-02-24,0
26662,103,2,2021-02-25,0
26663,103,2,2021-02-26,1
26664,103,2,2021-03-01,0
26665,103,2,2021-03-02,0
26666,103,2,2021-03-03,0
26667,103,2,2021-03-04,0
26668,103,2,2021-03-05,0
26669,103,2,2021-03-08,0
26670,103,2,2021-03-09,0
26671,103,2,2021-03-10,1
26672,103,2,2021-03-11,0
26673,103,2,2021-03-12,1
26674,103,2,2021-03-15,0
26675,103,2,2021-03-16,0
26676,103,2,2021-03-17,0
26677,103,2,2021-03-18,0
26678,103,2,2021-03-19,0
26679,103,2,2021-03-22,0
26680,103,2,2021-03-23,0
26681,103,2,2021-03-24,0
26682,103,2,2021-03-25,0
26683,103,2,2021-03-26,0
26684,103,2,2021-03-29,0
26685,103,2,2021-03-30,0
26686,103,2,2021-03-31,0
26687,103,2,2021-04-01,1
26688,103,2,2021-04-02,1
26689,103,2,2021-04-05,0
26690,103,2,2021-04-06,0
26691,103,2,2021-04-07,0
26692,103,2,2021-04-08,0
26693,103,2,2021-04-09,0
26694,103,2,2021-04-12,1
26695,103,2,2021-04-13,1
26696,103,2,2021-04-14,0
26697,103,2,2021-04-15,0
26698,103,2,2021-04-16,0
26699,103,2,2021-04-19,0
26700,103,2,2021-04-20,1
26701,103,2,2021-04-21,0
26702,103,2,2021-04-22,0
26703,103,2,2021-04-23,1
26704,103,2,2021-04-26,1
26705,103,2,2021-04-27,0
26706,103,2,2021-04-28,0
26707,103,2,2021-04-29,0
26708,103,2,2021-04-30,0
26709,103,2,2021-05-03,1
26710,103,2,2021-05-04,0
26711,103,2,2021-05-05,0
26712,103,2,2021-05-06,0
26713,103,2,2021-05-07,1
26714,103,2,2021-05-10,0
26715,103,2,2021-05-11,0
26716,103,2,2021-05-12,0
26717,103,2,2021-05-13,0
26718,103,2,2021-05-14,0
26719,103,2,2021-05-17,1
26720,103,2,2021-05-18,1
26721,103,2,2021-05-19,1
26722,103,2,2021-05-20,0
26723,103,2,2021-05-21,0
26724,103,2,2021-05-24,0
26725,103,2,2021-05-25,1
26726,103,2,2021-05-26,0
26727,103,2,2021-05-27,1
26728,103,2,2021-05-28,1
26729,103,2,2021-05-31,1
26730,103,2,2021-06-01,1
26731,103,2,2021-06-02,0
26732,103,2,2021-06-03,0
26733,103,2,2021-06-04,1
26734,103,2,2021-06-07,1
26735,103,2,2021-06-08,0
26736,103,2,2021-06-09,1
26737,103,2,2021-06-10,0
26738,103,2,2021-06-11,0
26739,103,2,2021-06-14,1
26740,103,2,2021-06-15,0
26741,103,2,2021-06-16,0
26742,103,2,2021-06-17,1
26743,103,2,2021-06-18,0
26744,103,2,2021-06-21,0
26745,103,2,2021-06-22,0
26746,103,2,2021-06-23,0
26747,103,2,2021-06-24,1
26748,103,2,2021-06-25,1
26749,103,2,2021-06-28,1
26750,103,2,2021-06-29,0
26751,103,2,2021-06-30,1
26752,103,2,2021-07-01,0
26753,103,2,2021-07-02,1
26754,103,2,2021-07-05,0
26755,103,2,2021-07-06,0
26756,103,2,2021-07-07,0
26757,103,2,2021-07-08,0
26758,103,2,2021-07-09,1
26759,103,2,2021-07-12,0
26760,103,2,2021-07-13,0
26761,103,2,2021-07-14,0
26762,103,2,2021-07-15,0
26763,103,2,2021-07-16,0
26764,103,2,2021-07-19,0
26765,103,2,2021-07-20,0
26766,103,2,2021-07-21,0
26767,103,2,2021-07-22,1
26768,103,2,2021-07-23,0
26769,103,2,2021-07-26,1
26770,103,2,2021-07-27,1
26771,103,2,2021-07-28,0
26772,103,2,2021-07-29,0
26773,103,2,2021-07-30,0
26774,103,2,2021-08-02,1
26775,103,2,2021-08-03,0
26776,103,2,2021-08-04,0
26777,103,2,2021-08-05,1
26778,103,2,2021-08-06,0
26779,103,2,2021-08-09,0
26780,103,2,2021-08-10,0
26781,103,2,2021-08-11,0
26782,103,2,2021-08-12,0
26783,103,2,2021-08-13,0
26784,103,2,2021-08-16,0
26785,103,2,2021-08-17,0
26786,103,2,2021-08-18,1
26787,103,2,2021-08-19,0
26788,103,2,2021-08-20,0
26789,103,2,2021-08-23,0
26790,103,2,2021-08-24,0
26791,103,2,2021-08-25,0
26792,103,2,2021-08-26,0
26793,103,2,2021-08-27,0
26794,103,2,2021-08-30,1
26795,103,2,2021-08-31,1
26796,103,2,2021-09-01,0
26797,103,2,2021-09-02,0
26798,103,2,2021-09-03,0
26799,103,2,2021-09-06,1
26800,103,2,2021-09-07,0
26801,103,2,2021-09-08,0
26802,103,2,2021-09-09,0
26803,103,2,2021-09-10,0
26804,103,2,2021-09-13,0
26805,103,2,2021-09-14,0
26806,103,2,2021-09-15,0
26807,103,2,2021-09-16,0
26808,103,2,2021-09-17,0
26809,103,2,2021-09-20,0
26810,103,2,2021-09-21,0
26811,103,2,2021-09-22,1
26812,103,2,2021-09-23,0
26813,103,2,2021-09-24,0
26814,103,2,2021-09-27,0
26815,103,2,2021-09-28,0
26816,103,2,2021-09-29,0
26817,103,2,2021-09-30,0
26818,103,2,2021-10-01,0
26819,103,2,2021-10-04,1
26820,103,2,2021-10-05,0
26821,103,2,2021-10-06,0
26822,103,2,2021-10-07,0
26823,103,2,2021-10-08,0
26824,103,2,2021-10-11,0
26825,103,2,2021-10-12,0
26826,103,2,2021-10-13,0
26827,103,2,2021-10-14,0
26828,103,2,2021-10-15,0
26829,103,2,2021-10-18,0
26830,103,2,2021-10-19,0
26831,103,2,2021-10-20,0
26832,103,2,2021-10-21,0
26833,103,2,2021-10-22,0
26834,103,2,2021-10-25,0
26835,103,2,2021-10-26,0
26836,103,2,2021-10-27,1
26837,103,2,2021-10-28,1
26838,103,2,2021-10-29,0
26839,103,2,2021-11-01,0
26840,103,2,2021-11-02,0
26841,103,2,2021-11-03,1
26842,103,2,2021-11-04,1
26843,103,2,2021-11-05,0
26844,103,2,2021-11-08,1
26845,103,2,2021-11-09,1
26846,103,2,2021-11-10,0
26847,103,2,2021-11-11,0
26848,103,2,2021-11-12,1
26849,103,2,2021-11-15,1
26850,103,2,2021-11-16,0
26851,103,2,2021-11-17,0
26852,103,2,2021-11-18,1
26853,103,2,2021-11-19,0
26854,103,2,2021-11-22,1
26855,103,2,2021-11-23,1
26856,103,2,2021-11-24,0
26857,103,2,2021-11-25,0
26858,103,2,2021-11-26,1
26859,103,2,2021-11-29,0
26860,103,2,2021-11-30,0
26861,103,2,2021-12-01,0
26862,103,2,2021-12-02,1
26863,103,2,2021-12-03,0
26864,103,2,2021-12-06,0
26865,103,2,2021-12-07,0
26866,103,2,2021-12-08,0
26867,103,2,2021-12-09,0
26868,103,2,2021-12-10,0
26869,103,2,2021-12-13,1
26870,103,2,2021-12-14,1
26871,103,2,2021-12-15,0
26872,103,2,2021-12-16,0
26873,103,2,2021-12-17,0
26874,103,2,2021-12-20,1
26875,103,2,2021-12-21,0
26876,103,2,2021-12-22,0
26877,103,2,2021-12-23,0
26878,103,2,2021-12-24,0
26879,103,2,2021-12-27,0
26880,103,2,2021-12-28,1
26881,103,2,2021-12-29,0
26882,103,2,2021-12-30,0
26883,103,2,2021-12-31,1
26884,104,2,2021-01-01,0
26885,104,2,2021-01-04,0
26886,104,2,2021-01-05,0
26887,104,2,2021-01-06,0
26888,104,2,2021-01-07,0
26889,104,2,2021-01-08,0
26890,104,2,2021-01-11,0
26891,104,2,2021-01-12,0
26892,104,2,2021-01-13,1
26893,104,2,2021-01-14,0
26894,104,2,2021-01-15,0
26895,104,2,2021-01-18,0
26896,104,2,2021-01-19,0
26897,104,2,2021-01-20,0
26898,104,2,2021-01-21,0
26899,104,2,2021-01-22,0
26900,104,2,2021-01-25,0
26901,104,2,2021-01-26,1
26902,104,2,2021-01-27,1
26903,104,2,2021-01-28,0
26904,104,2,2021-01-29,0
26905,104,2,2021-02-01,0
26906,104,2,2021-02-02,0
26907,104,2,2021-02-03,0
26908,104,2,2021-02-04,0
26909,104,2,2021-02-05,0
26910,104,2,2021-02-08,0
26911,104,2,2021-02-09,1
26912,104,2,2021-02-10,1
26913,104,2,2021-02-11,1
26914,104,2,2021-02-12,0
26915,104,2,2021-02-15,0
26916,104,2,2021-02-16,0
26917,104,2,2021-02-17,0
26918,104,2,2021-02-18,0
26919,104,2,2021-02-19,0
26920,104,2,2021-02-22,0
26921,104,2,2021-02-23,0
26922,104,2,2021-02-24,0
26923,104,2,2021-02-25,0
26924,104,2,2021-02-26,0
26925,104,2,2021-03-01,0
26926,104,2,2021-03-02,1
26927,104,2,2021-03-03,0
26928,104,2,2021-03-04,0
26929,104,2,2021-03-05,1
26930,104,2,2021-03-08,0
26931,104,2,2021-03-09,0
26932,104,2,2021-03-10,1
26933,104,2,2021-03-11,1
26934,104,2,2021-03-12,0
26935,104,2,2021-03-15,0
26936,104,2,2021-03-16,0
26937,104,2,2021-03-17,0
26938,104,2,2021-03-18,0
26939,104,2,2021-03-19,0
26940,104,2,2021-03-22,0
26941,104,2,2021-03-23,1
26942,104,2,2021-03-24,1
26943,104,2,2021-03-25,0
26944,104,2,2021-03-26,0
26945,104,2,2021-03-29,1
26946,104,2,2021-03-30,0
26947,104,2,2021-03-31,0
26948,104,2,2021-04-01,0
26949,104,2,2021-04-02,0
26950,104,2,2021-04-05,0
26951,104,2,2021-04-06,1
26952,104,2,2021-04-07,1
26953,104,2,2021-04-08,1
26954,104,2,2021-04-09,0
26955,104,2,2021-04-12,1
26956,104,2,2021-04-13,1
26957,104,2,2021-04-14,0
26958,104,2,2021-04-15,0
26959,104,2,2021-04-16,0
26960,104,2,2021-04-19,0
26961,104,2,2021-04-20,0
26962,104,2,2021-04-21,1
26963,104,2,2021-04-22,0
26964,104,2,2021-04-23,1
26965,104,2,2021-04-26,0
26966,104,2,2021-04-27,0
26967,104,2,2021-04-28,0
26968,104,2,2021-04-29,1
26969,104,2,2021-04-30,0
26970,104,2,2021-05-03,1
26971,104,2,2021-05-04,1
26972,104,2,2021-05-05,1
26973,104,2,2021-05-06,1
26974,104,2,2021-05-07,0
26975,104,2,2021-05-10,1
26976,104,2,2021-05-11,0
26977,104,2,2021-05-12,0
26978,104,2,2021-05-13,1
26979,104,2,2021-05-14,0
26980,104,2,2021-05-17,0
26981,104,2,2021-05-18,1
26982,104,2,2021-05-19,1
26983,104,2,2021-05-20,0
26984,104,2,2021-05-21,1
26985,104,2,2021-05-24,1
26986,104,2,2021-05-25,0
26987,104,2,2021-05-26,1
26988,104,2,2021-05-27,0
26989,104,2,2021-05-28,0
26990,104,2,2021-05-31,0
26991,104,2,2021-06-01,1
26992,104,2,2021-06-02,0
26993,104,2,2021-06-03,0
26994,104,2,2021-06-04,0
26995,104,2,2021-06-07,1
26996,104,2,2021-06-08,0
26997,104,2,2021-06-09,0
26998,104,2,2021-06-10,0
26999,104,2,2021-06-11,1
27000,104,2,2021-06-14,1
27001,104,2,2021-06-15,0
27002,104,2,2021-06-16,0
27003,104,2,2021-06-17,1
27004,104,2,2021-06-18,1
27005,104,2,2021-06-21,0
27006,104,2,2021-06-22,1
27007,104,2,2021-06-23,1
27008,104,2,2021-06-24,0
27009,104,2,2021-06-25,1
27010,104,2,2021-06-28,0
27011,104,2,2021-06-29,0
27012,104,2,2021-06-30,0
27013,104,2,2021-07-01,1
27014,104,2,2021-07-02,0
27015,104,2,2021-07-05,1
27016,104,2,2021-07-06,0
27017,104,2,2021-07-07,0
27018,104,2,2021-07-08,1
27019,104,2,2021-07-09,0
27020,104,2,2021-07-12,1
27021,104,2,2021-07-13,0
27022,104,2,2021-07-14,1
27023,104,2,2021-07-15,0
27024,104,2,2021-07-16,1
27025,104,2,2021-07-19,0
27026,104,2,2021-07-20,0
27027,104,2,2021-07-21,0
27028,104,2,2021-07-22,0
27029,104,2,2021-07-23,0
27030,104,2,2021-07-26,0
27031,104,2,2021-07-27,0
27032,104,2,2021-07-28,0
27033,104,2,2021-07-29,1
27034,104,2,2021-07-30,1
27035,104,2,2021-08-02,0
27036,104,2,2021-08-03,0
27037,104,2,2021-08-04,0
27038,104,2,2021-08-05,0
27039,104,2,2021-08-06,0
27040,104,2,2021-08-09,0
27041,104,2,2021-08-10,0
27042,104,2,2021-08-11,0
27043,104,2,2021-08-12,0
27044,104,2,2021-08-13,1
27045,104,2,2021-08-16,0
27046,104,2,2021-08-17,0
27047,104,2,2021-08-18,0
27048,104,2,2021-08-19,0
27049,104,2,2021-08-20,1
27050,104,2,2021-08-23,0
27051,104,2,2021-08-24,0
27052,104,2,2021-08-25,0
27053,104,2,2021-08-26,0
27054,104,2,2021-08-27,0
27055,104,2,2021-08-30,0
27056,104,2,2021-08-31,0
27057,104,2,2021-09-01,0
27058,104,2,2021-09-02,1
27059,104,2,2021-09-03,1
27060,104,2,2021-09-06,0
27061,104,2,2021-09-07,0
27062,104,2,2021-09-08,0
27063,104,2,2021-09-09,1
27064,104,2,2021-09-10,0
27065,104,2,2021-09-13,1
27066,104,2,2021-09-14,0
27067,104,2,2021-09-15,1
27068,104,2,2021-09-16,0
27069,104,2,2021-09-17,0
27070,104,2,2021-09-20,0
27071,104,2,2021-09-21,0
27072,104,2,2021-09-22,0
27073,104,2,2021-09-23,1
27074,104,2,2021-09-24,0
27075,104,2,2021-09-27,0
27076,104,2,2021-09-28,0
27077,104,2,2021-09-29,1
27078,104,2,2021-09-30,1
27079,104,2,2021-10-01,0
27080,104,2,2021-10-04,0
27081,104,2,2021-10-05,0
27082,104,2,2021-10-06,1
27083,104,2,2021-10-07,0
27084,104,2,2021-10-08,1
27085,104,2,2021-10-11,0
27086,104,2,2021-10-12,0
27087,104,2,2021-10-13,0
27088,104,2,2021-10-14,0
27089,104,2,2021-10-15,0
27090,104,2,2021-10-18,0
27091,104,2,2021-10-19,1
27092,104,2,2021-10-20,0
27093,104,2,2021-10-21,0
27094,104,2,2021-10-22,0
27095,104,2,2021-10-25,0
27096,104,2,2021-10-26,0
27097,104,2,2021-10-27,1
27098,104,2,2021-10-28,1
27099,104,2,2021-10-29,0
27100,104,2,2021-11-01,0
27101,104,2,2021-11-02,0
27102,104,2,2021-11-03,0
27103,104,2,2021-11-04,0
27104,104,2,2021-11-05,0
27105,104,2,2021-11-08,1
27106,104,2,2021-11-09,0
27107,104,2,2021-11-10,1
27108,104,2,2021-11-11,0
27109,104,2,2021-11-12,0
27110,104,2,2021-11-15,0
27111,104,2,2021-11-16,0
