attendance_id,student_id,school_id,date,status,attendance_rate,week_of_year
10303,40,1,2021-06-23,0,0.55,25
12652,49,1,2021-06-23,1,0.55,25
21787,84,2,2021-06-23,0,0.22,25
18394,71,2,2021-06-23,0,0.22,25
42406,163,3,2021-06-23,1,0.43,25
27790,107,2,2021-06-23,1,0.22,25
17089,66,2,2021-06-23,0,0.22,25
18916,73,2,2021-06-23,1,0.22,25
31705,122,3,2021-06-23,0,0.43,25
33532,129,3,2021-06-23,1,0.43,25
35098,135,3,2021-06-23,1,0.43,25
14218,55,1,2021-06-23,1,0.55,25
25963,100,2,2021-06-23,0,0.22,25
42928,165,3,2021-06-23,1,0.43,25
3256,13,1,2021-06-23,0,0.55,25
27529,106,2,2021-06-23,0,0.22,25
42145,162,3,2021-06-23,1,0.43,25
37186,143,3,2021-06-23,0,0.43,25
13435,52,1,2021-06-23,1,0.55,25
45799,176,3,2021-06-23,1,0.43,25
2995,12,1,2021-06-23,0,0.55,25
29878,115,2,2021-06-23,0,0.22,25
36925,142,3,2021-06-23,1,0.43,25
15262,59,1,2021-06-23,0,0.55,25
1951,8,1,2021-06-23,0,0.55,25
10564,41,1,2021-06-23,1,0.55,25
28834,111,2,2021-06-23,0,0.22,25
9259,36,1,2021-06-23,0,0.55,25
43972,169,3,2021-06-23,1,0.43,25
39796,153,3,2021-06-23,1,0.43,25
16045,62,2,2021-06-23,0,0.22,25
18655,72,2,2021-06-23,0,0.22,25
42667,164,3,2021-06-23,1,0.43,25
34837,134,3,2021-06-23,0,0.43,25
26485,102,2,2021-06-23,1,0.22,25
10825,42,1,2021-06-23,1,0.55,25
46060,177,3,2021-06-23,1,0.43,25
29617,114,2,2021-06-23,1,0.22,25
31183,120,2,2021-06-23,0,0.22,25
34576,133,3,2021-06-23,0,0.43,25
6127,24,1,2021-06-23,1,0.55,25
26224,101,2,2021-06-23,0,0.22,25
7693,30,1,2021-06-23,1,0.55,25
33271,128,3,2021-06-23,1,0.43,25
5344,21,1,2021-06-23,0,0.55,25
31444,121,3,2021-06-23,1,0.43,25
6910,27,1,2021-06-23,1,0.55,25
17350,67,2,2021-06-23,1,0.22,25
24136,93,2,2021-06-23,0,0.22,25
44233,170,3,2021-06-23,0,0.43,25
8476,33,1,2021-06-23,0,0.55,25
1429,6,1,2021-06-23,1,0.55,25
7171,28,1,2021-06-23,0,0.55,25
32227,124,3,2021-06-23,0,0.43,25
31966,123,3,2021-06-23,0,0.43,25
33010,127,3,2021-06-23,1,0.43,25
43711,168,3,2021-06-23,0,0.43,25
22831,88,2,2021-06-23,1,0.22,25
5083,20,1,2021-06-23,0,0.55,25
41884,161,3,2021-06-23,0,0.43,25
21004,81,2,2021-06-23,0,0.22,25
6649,26,1,2021-06-23,1,0.55,25
35359,136,3,2021-06-23,0,0.43,25
22570,87,2,2021-06-23,0,0.22,25
25702,99,2,2021-06-23,1,0.22,25
5605,22,1,2021-06-23,1,0.55,25
15001,58,1,2021-06-23,1,0.55,25
38491,148,3,2021-06-23,0,0.43,25
26746,103,2,2021-06-23,0,0.22,25
23875,92,2,2021-06-23,0,0.22,25
16306,63,2,2021-06-23,1,0.22,25
28051,108,2,2021-06-23,0,0.22,25
37708,145,3,2021-06-23,0,0.43,25
9520,37,1,2021-06-23,1,0.55,25
40579,156,3,2021-06-23,0,0.43,25
2212,9,1,2021-06-23,0,0.55,25
385,2,1,2021-06-23,0,0.55,25
19177,74,2,2021-06-23,0,0.22,25
4562,18,1,2021-06-24,1,0.4,25
31184,120,2,2021-06-24,0,0.3,25
36665,141,3,2021-06-24,1,0.62,25
4823,19,1,2021-06-24,0,0.4,25
29618,114,2,2021-06-24,0,0.3,25
33272,128,3,2021-06-24,1,0.62,25
5345,21,1,2021-06-24,1,0.4,25
7694,30,1,2021-06-24,0,0.4,25
5084,20,1,2021-06-24,0,0.4,25
46844,180,3,2021-06-24,1,0.62,25
8216,32,1,2021-06-24,0,0.4,25
6389,25,1,2021-06-24,1,0.4,25
6128,24,1,2021-06-24,1,0.4,25
28052,108,2,2021-06-24,0,0.3,25
23093,89,2,2021-06-24,0,0.3,25
26486,102,2,2021-06-24,1,0.3,25
31706,122,3,2021-06-24,0,0.62,25
35621,137,3,2021-06-24,1,0.62,25
25442,98,2,2021-06-24,0,0.3,25
10565,41,1,2021-06-24,1,0.4,25
7955,31,1,2021-06-24,0,0.4,25
22832,88,2,2021-06-24,0,0.3,25
9260,36,1,2021-06-24,0,0.4,25
7172,28,1,2021-06-24,1,0.4,25
36404,140,3,2021-06-24,1,0.62,25
24659,95,2,2021-06-24,0,0.3,25
34577,133,3,2021-06-24,1,0.62,25
28835,111,2,2021-06-24,1,0.3,25
34838,134,3,2021-06-24,1,0.62,25
26747,103,2,2021-06-24,1,0.3,25
5867,23,1,2021-06-24,0,0.4,25
30401,117,2,2021-06-24,0,0.3,25
10826,42,1,2021-06-24,0,0.4,25
33794,130,3,2021-06-24,1,0.62,25
9521,37,1,2021-06-24,0,0.4,25
26225,101,2,2021-06-24,1,0.3,25
33011,127,3,2021-06-24,0,0.62,25
37970,146,3,2021-06-24,1,0.62,25
34316,132,3,2021-06-24,0,0.62,25
31445,121,3,2021-06-24,1,0.62,25
24137,93,2,2021-06-24,0,0.3,25
6911,27,1,2021-06-24,1,0.4,25
38231,147,3,2021-06-24,1,0.62,25
29096,112,2,2021-06-24,0,0.3,25
35099,135,3,2021-06-24,1,0.62,25
10043,39,1,2021-06-24,0,0.4,25
25964,100,2,2021-06-24,0,0.3,25
33533,129,3,2021-06-24,0,0.62,25
28574,110,2,2021-06-24,0,0.3,25
32489,125,3,2021-06-24,0,0.62,25
6650,26,1,2021-06-24,1,0.4,25
3779,15,1,2021-06-24,0,0.4,25
27530,106,2,2021-06-24,1,0.3,25
22571,87,2,2021-06-24,0,0.3,25
38492,148,3,2021-06-24,0,0.62,25
25181,97,2,2021-06-24,0,0.3,25
35882,138,3,2021-06-24,0,0.62,25
23876,92,2,2021-06-24,1,0.3,25
8477,33,1,2021-06-24,0,0.4,25
32750,126,3,2021-06-24,0,0.62,25
37187,143,3,2021-06-24,1,0.62,25
29879,115,2,2021-06-24,1,0.3,25
8738,34,1,2021-06-24,0,0.4,25
27008,104,2,2021-06-24,0,0.3,25
28313,109,2,2021-06-24,0,0.3,25
32228,124,3,2021-06-24,1,0.62,25
29357,113,2,2021-06-24,0,0.3,25
27269,105,2,2021-06-24,0,0.3,25
24920,96,2,2021-06-24,0,0.3,25
36143,139,3,2021-06-24,0,0.62,25
24398,94,2,2021-06-24,0,0.3,25
23354,90,2,2021-06-24,0,0.3,25
34055,131,3,2021-06-24,1,0.62,25
36926,142,3,2021-06-24,1,0.62,25
25703,99,2,2021-06-24,1,0.3,25
30923,119,2,2021-06-24,0,0.3,25
35360,136,3,2021-06-24,0,0.62,25
8999,35,1,2021-06-24,0,0.4,25
23615,91,2,2021-06-24,0,0.3,25
7433,29,1,2021-06-24,0,0.4,25
37448,144,3,2021-06-24,1,0.62,25
4301,17,1,2021-06-24,0,0.4,25
10304,40,1,2021-06-24,0,0.4,25
9782,38,1,2021-06-24,1,0.4,25
31967,123,3,2021-06-24,1,0.62,25
37709,145,3,2021-06-24,0,0.62,25
5606,22,1,2021-06-24,0,0.4,25
27791,107,2,2021-06-24,0,0.3,25
30140,116,2,2021-06-24,0,0.3,25
4040,16,1,2021-06-24,1,0.4,25
30662,118,2,2021-06-24,0,0.3,25
43451,167,3,2021-06-24,0,0.62,25
17873,69,2,2021-06-24,0,0.3,25
20483,79,2,2021-06-24,0,0.3,25
15785,61,2,2021-06-24,0,0.3,25
19961,77,2,2021-06-24,0,0.3,25
12131,47,1,2021-06-24,1,0.4,25
45539,175,3,2021-06-24,1,0.62,25
17090,66,2,2021-06-24,1,0.3,25
1691,7,1,2021-06-24,0,0.4,25
13436,52,1,2021-06-24,1,0.4,25
16568,64,2,2021-06-24,0,0.3,25
41363,159,3,2021-06-24,1,0.62,25
45800,176,3,2021-06-24,0,0.62,25
43190,166,3,2021-06-24,1,0.62,25
45017,173,3,2021-06-24,0,0.62,25
12914,50,1,2021-06-24,0,0.4,25
18134,70,2,2021-06-24,1,0.3,25
16307,63,2,2021-06-24,1,0.3,25
14480,56,1,2021-06-24,1,0.4,25
39536,152,3,2021-06-24,1,0.62,25
46061,177,3,2021-06-24,0,0.62,25
15524,60,1,2021-06-24,0,0.4,25
11870,46,1,2021-06-24,1,0.4,25
21527,83,2,2021-06-24,1,0.3,25
40058,154,3,2021-06-24,0,0.62,25
22310,86,2,2021-06-24,1,0.3,25
1430,6,1,2021-06-24,1,0.4,25
45278,174,3,2021-06-24,1,0.62,25
16046,62,2,2021-06-24,1,0.3,25
17351,67,2,2021-06-24,0,0.3,25
40841,157,3,2021-06-24,1,0.62,25
43973,169,3,2021-06-24,0,0.62,25
39797,153,3,2021-06-24,1,0.62,25
2735,11,1,2021-06-24,0,0.4,25
3257,13,1,2021-06-24,1,0.4,25
43712,168,3,2021-06-24,0,0.62,25
21266,82,2,2021-06-24,1,0.3,25
13958,54,1,2021-06-24,0,0.4,25
13175,51,1,2021-06-24,0,0.4,25
17612,68,2,2021-06-24,1,0.3,25
11609,45,1,2021-06-24,0,0.4,25
44234,170,3,2021-06-24,1,0.62,25
11087,43,1,2021-06-24,1,0.4,25
20222,78,2,2021-06-24,0,0.3,25
41102,158,3,2021-06-24,1,0.62,25
647,3,1,2021-06-24,0,0.4,25
20744,80,2,2021-06-24,1,0.3,25
19700,76,2,2021-06-24,0,0.3,25
40580,156,3,2021-06-24,1,0.62,25
41885,161,3,2021-06-24,1,0.62,25
15263,59,1,2021-06-24,1,0.4,25
11348,44,1,2021-06-24,0,0.4,25
14219,55,1,2021-06-24,0,0.4,25
44495,171,3,2021-06-24,1,0.62,25
21005,81,2,2021-06-24,0,0.3,25
22049,85,2,2021-06-24,0,0.3,25
125,1,1,2021-06-24,1,0.4,25
40319,155,3,2021-06-24,1,0.62,25
386,2,1,2021-06-24,0,0.4,25
42407,163,3,2021-06-24,1,0.62,25
2996,12,1,2021-06-24,1,0.4,25
12653,49,1,2021-06-24,0,0.4,25
18917,73,2,2021-06-24,0,0.3,25
15002,58,1,2021-06-24,0,0.4,25
46322,178,3,2021-06-24,0,0.62,25
39014,150,3,2021-06-24,0,0.62,25
44756,172,3,2021-06-24,0,0.62,25
19178,74,2,2021-06-24,1,0.3,25
13697,53,1,2021-06-24,1,0.4,25
46583,179,3,2021-06-24,0,0.62,25
2213,9,1,2021-06-24,1,0.4,25
18656,72,2,2021-06-24,0,0.3,25
16829,65,2,2021-06-24,0,0.3,25
14741,57,1,2021-06-24,0,0.4,25
42146,162,3,2021-06-24,1,0.62,25
18395,71,2,2021-06-24,0,0.3,25
1952,8,1,2021-06-24,0,0.4,25
38753,149,3,2021-06-24,1,0.62,25
19439,75,2,2021-06-24,0,0.3,25
12392,48,1,2021-06-24,1,0.4,25
42929,165,3,2021-06-24,0,0.62,25
39275,151,3,2021-06-24,1,0.62,25
21788,84,2,2021-06-24,0,0.3,25
41624,160,3,2021-06-24,1,0.62,25
1169,5,1,2021-06-24,1,0.4,25
2474,10,1,2021-06-24,0,0.4,25
42668,164,3,2021-06-24,1,0.62,25
3518,14,1,2021-06-24,0,0.4,25
908,4,1,2021-06-24,0,0.4,25
16308,63,2,2021-06-25,0,0.22,25
4302,17,1,2021-06-25,0,0.45,25
6390,25,1,2021-06-25,0,0.45,25
32229,124,3,2021-06-25,0,0.47,25
16047,62,2,2021-06-25,0,0.22,25
13698,53,1,2021-06-25,1,0.45,25
32490,125,3,2021-06-25,1,0.47,25
909,4,1,2021-06-25,0,0.45,25
45018,173,3,2021-06-25,1,0.47,25
28575,110,2,2021-06-25,0,0.22,25
23877,92,2,2021-06-25,0,0.22,25
21006,81,2,2021-06-25,1,0.22,25
11610,45,1,2021-06-25,1,0.45,25
37449,144,3,2021-06-25,0,0.47,25
40059,154,3,2021-06-25,0,0.47,25
28836,111,2,2021-06-25,0,0.22,25
23616,91,2,2021-06-25,0,0.22,25
21267,82,2,2021-06-25,0,0.22,25
8217,32,1,2021-06-25,1,0.45,25
38754,149,3,2021-06-25,0,0.47,25
6651,26,1,2021-06-25,0,0.45,25
11349,44,1,2021-06-25,1,0.45,25
21789,84,2,2021-06-25,1,0.22,25
29619,114,2,2021-06-25,0,0.22,25
31185,120,2,2021-06-25,0,0.22,25
7695,30,1,2021-06-25,0,0.45,25
39276,151,3,2021-06-25,1,0.47,25
3519,14,1,2021-06-25,0,0.45,25
38232,147,3,2021-06-25,0,0.47,25
15264,59,1,2021-06-25,0,0.45,25
14220,55,1,2021-06-25,0,0.45,25
29880,115,2,2021-06-25,0,0.22,25
22833,88,2,2021-06-25,0,0.22,25
22050,85,2,2021-06-25,0,0.22,25
387,2,1,2021-06-25,1,0.45,25
7173,28,1,2021-06-25,0,0.45,25
10827,42,1,2021-06-25,1,0.45,25
15003,58,1,2021-06-25,0,0.45,25
46323,178,3,2021-06-25,0,0.47,25
30924,119,2,2021-06-25,0,0.22,25
46062,177,3,2021-06-25,1,0.47,25
39537,152,3,2021-06-25,0,0.47,25
23094,89,2,2021-06-25,0,0.22,25
31446,121,3,2021-06-25,1,0.47,25
10566,41,1,2021-06-25,0,0.45,25
39798,153,3,2021-06-25,0,0.47,25
3258,13,1,2021-06-25,0,0.45,25
31968,123,3,2021-06-25,0,0.47,25
29097,112,2,2021-06-25,0,0.22,25
37710,145,3,2021-06-25,0,0.47,25
648,3,1,2021-06-25,1,0.45,25
31707,122,3,2021-06-25,0,0.47,25
23355,90,2,2021-06-25,0,0.22,25
45279,174,3,2021-06-25,1,0.47,25
21528,83,2,2021-06-25,0,0.22,25
15786,61,2,2021-06-25,1,0.22,25
13959,54,1,2021-06-25,0,0.45,25
45540,175,3,2021-06-25,1,0.47,25
29358,113,2,2021-06-25,0,0.22,25
4041,16,1,2021-06-25,1,0.45,25
15525,60,1,2021-06-25,1,0.45,25
45801,176,3,2021-06-25,1,0.47,25
6912,27,1,2021-06-25,1,0.45,25
37971,146,3,2021-06-25,0,0.47,25
7956,31,1,2021-06-25,0,0.45,25
37188,143,3,2021-06-25,0,0.47,25
13437,52,1,2021-06-25,0,0.45,25
28314,109,2,2021-06-25,0,0.22,25
34578,133,3,2021-06-25,1,0.47,25
18396,71,2,2021-06-25,0,0.22,25
42930,165,3,2021-06-25,1,0.47,25
41625,160,3,2021-06-25,0,0.47,25
2475,10,1,2021-06-25,0,0.45,25
19701,76,2,2021-06-25,1,0.22,25
5607,22,1,2021-06-25,0,0.45,25
35883,138,3,2021-06-25,1,0.47,25
25182,97,2,2021-06-25,0,0.22,25
26748,103,2,2021-06-25,1,0.22,25
34317,132,3,2021-06-25,1,0.47,25
9783,38,1,2021-06-25,0,0.45,25
18135,70,2,2021-06-25,0,0.22,25
12915,50,1,2021-06-25,1,0.45,25
9000,35,1,2021-06-25,1,0.45,25
43191,166,3,2021-06-25,0,0.47,25
41364,159,3,2021-06-25,1,0.47,25
1692,7,1,2021-06-25,0,0.45,25
27009,104,2,2021-06-25,1,0.22,25
36144,139,3,2021-06-25,0,0.47,25
34056,131,3,2021-06-25,1,0.47,25
26487,102,2,2021-06-25,0,0.22,25
24921,96,2,2021-06-25,1,0.22,25
19440,75,2,2021-06-25,1,0.22,25
25443,98,2,2021-06-25,0,0.22,25
2214,9,1,2021-06-25,1,0.45,25
46845,180,3,2021-06-25,0,0.47,25
19179,74,2,2021-06-25,0,0.22,25
35361,136,3,2021-06-25,0,0.47,25
25965,100,2,2021-06-25,1,0.22,25
25704,99,2,2021-06-25,0,0.22,25
35100,135,3,2021-06-25,0,0.47,25
18918,73,2,2021-06-25,0,0.22,25
12654,49,1,2021-06-25,0,0.45,25
42408,163,3,2021-06-25,1,0.47,25
9522,37,1,2021-06-25,1,0.45,25
5346,21,1,2021-06-25,1,0.45,25
26226,101,2,2021-06-25,1,0.22,25
34839,134,3,2021-06-25,0,0.47,25
5085,20,1,2021-06-25,1,0.45,25
1953,8,1,2021-06-25,0,0.45,25
41886,161,3,2021-06-25,0,0.47,25
18657,72,2,2021-06-25,1,0.22,25
35622,137,3,2021-06-25,1,0.47,25
9261,36,1,2021-06-25,0,0.45,25
42669,164,3,2021-06-25,0,0.47,25
12393,48,1,2021-06-25,1,0.45,25
12132,47,1,2021-06-25,1,0.45,25
19962,77,2,2021-06-25,0,0.22,25
17874,69,2,2021-06-25,0,0.22,25
11871,46,1,2021-06-25,1,0.45,25
20484,79,2,2021-06-25,0,0.22,25
27792,107,2,2021-06-25,1,0.22,25
17091,66,2,2021-06-25,0,0.22,25
46584,179,3,2021-06-25,1,0.47,25
4563,18,1,2021-06-25,1,0.45,25
8478,33,1,2021-06-25,1,0.45,25
28053,108,2,2021-06-25,0,0.22,25
40581,156,3,2021-06-25,1,0.47,25
20745,80,2,2021-06-25,1,0.22,25
36927,142,3,2021-06-25,1,0.47,25
33012,127,3,2021-06-25,1,0.47,25
24138,93,2,2021-06-25,0,0.22,25
1170,5,1,2021-06-25,0,0.45,25
16830,65,2,2021-06-25,0,0.22,25
44496,171,3,2021-06-25,0,0.47,25
32751,126,3,2021-06-25,0,0.47,25
40320,155,3,2021-06-25,0,0.47,25
2997,12,1,2021-06-25,1,0.45,25
10305,40,1,2021-06-25,1,0.45,25
44757,172,3,2021-06-25,1,0.47,25
24399,94,2,2021-06-25,0,0.22,25
44235,170,3,2021-06-25,1,0.47,25
33273,128,3,2021-06-25,0,0.47,25
36666,141,3,2021-06-25,1,0.47,25
43452,167,3,2021-06-25,0,0.47,25
5868,23,1,2021-06-25,0,0.45,25
4824,19,1,2021-06-25,0,0.45,25
33795,130,3,2021-06-25,1,0.47,25
27270,105,2,2021-06-25,0,0.22,25
41103,158,3,2021-06-25,1,0.47,25
20223,78,2,2021-06-25,0,0.22,25
36405,140,3,2021-06-25,0,0.47,25
17613,68,2,2021-06-25,0,0.22,25
13176,51,1,2021-06-25,0,0.45,25
16569,64,2,2021-06-25,0,0.22,25
24660,95,2,2021-06-25,0,0.22,25
43713,168,3,2021-06-25,0,0.47,25
2736,11,1,2021-06-25,0,0.45,25
27531,106,2,2021-06-25,0,0.22,25
40842,157,3,2021-06-25,1,0.47,25
10044,39,1,2021-06-25,1,0.45,25
33534,129,3,2021-06-25,0,0.47,25
1431,6,1,2021-06-25,1,0.45,25
17352,67,2,2021-06-25,0,0.22,25
43974,169,3,2021-06-25,1,0.47,25
6129,24,1,2021-06-25,0,0.45,25
8739,34,1,2021-06-25,0,0.45,25
30141,116,2,2021-06-25,0,0.22,25
42147,162,3,2021-06-25,1,0.47,25
22572,87,2,2021-06-25,0,0.22,25
7434,29,1,2021-06-25,1,0.45,25
30402,117,2,2021-06-25,0,0.22,25
126,1,1,2021-06-25,0,0.45,25
39015,150,3,2021-06-25,0,0.47,25
22311,86,2,2021-06-25,0,0.22,25
14742,57,1,2021-06-25,1,0.45,25
14481,56,1,2021-06-25,0,0.45,25
3780,15,1,2021-06-25,0,0.45,25
11088,43,1,2021-06-25,0,0.45,25
38493,148,3,2021-06-25,0,0.47,25
30663,118,2,2021-06-25,0,0.22,25
7957,31,1,2021-06-28,1,0.48,26
34840,134,3,2021-06-28,0,0.47,26
127,1,1,2021-06-28,0,0.48,26
8740,34,1,2021-06-28,1,0.48,26
27271,105,2,2021-06-28,0,0.37,26
31708,122,3,2021-06-28,1,0.47,26
22312,86,2,2021-06-28,0,0.37,26
24661,95,2,2021-06-28,0,0.37,26
5086,20,1,2021-06-28,1,0.48,26
1954,8,1,2021-06-28,0,0.48,26
15787,61,2,2021-06-28,0,0.37,26
13177,51,1,2021-06-28,1,0.48,26
23356,90,2,2021-06-28,0,0.37,26
29881,115,2,2021-06-28,0,0.37,26
36406,140,3,2021-06-28,0,0.47,26
17614,68,2,2021-06-28,1,0.37,26
41104,158,3,2021-06-28,0,0.47,26
20224,78,2,2021-06-28,1,0.37,26
41887,161,3,2021-06-28,0,0.47,26
18658,72,2,2021-06-28,1,0.37,26
21529,83,2,2021-06-28,1,0.37,26
2737,11,1,2021-06-28,0,0.48,26
43714,168,3,2021-06-28,1,0.47,26
33274,128,3,2021-06-28,1,0.47,26
388,2,1,2021-06-28,1,0.48,26
36667,141,3,2021-06-28,0,0.47,26
6130,24,1,2021-06-28,0,0.48,26
43975,169,3,2021-06-28,0,0.47,26
10567,41,1,2021-06-28,1,0.48,26
5347,21,1,2021-06-28,0,0.48,26
39799,153,3,2021-06-28,0,0.47,26
14743,57,1,2021-06-28,0,0.48,26
17353,67,2,2021-06-28,1,0.37,26
3259,13,1,2021-06-28,1,0.48,26
46846,180,3,2021-06-28,0,0.47,26
1432,6,1,2021-06-28,0,0.48,26
31969,123,3,2021-06-28,0,0.47,26
33535,129,3,2021-06-28,1,0.47,26
29098,112,2,2021-06-28,0,0.37,26
22051,85,2,2021-06-28,0,0.37,26
26227,101,2,2021-06-28,0,0.37,26
18397,71,2,2021-06-28,1,0.37,26
37711,145,3,2021-06-28,1,0.47,26
40843,157,3,2021-06-28,0,0.47,26
22834,88,2,2021-06-28,0,0.37,26
27532,106,2,2021-06-28,0,0.37,26
649,3,1,2021-06-28,1,0.48,26
33796,130,3,2021-06-28,0,0.47,26
3781,15,1,2021-06-28,0,0.48,26
35623,137,3,2021-06-28,1,0.47,26
45541,175,3,2021-06-28,0,0.47,26
4825,19,1,2021-06-28,0,0.48,26
12916,50,1,2021-06-28,1,0.48,26
18136,70,2,2021-06-28,1,0.37,26
31447,121,3,2021-06-28,0,0.47,26
3520,14,1,2021-06-28,1,0.48,26
9784,38,1,2021-06-28,1,0.48,26
30403,117,2,2021-06-28,1,0.37,26
34318,132,3,2021-06-28,1,0.47,26
39277,151,3,2021-06-28,1,0.47,26
23095,89,2,2021-06-28,0,0.37,26
39538,152,3,2021-06-28,0,0.47,26
26749,103,2,2021-06-28,1,0.37,26
1693,7,1,2021-06-28,1,0.48,26
19441,75,2,2021-06-28,0,0.37,26
25183,97,2,2021-06-28,0,0.37,26
21790,84,2,2021-06-28,0,0.37,26
34579,133,3,2021-06-28,0,0.47,26
26488,102,2,2021-06-28,0,0.37,26
46063,177,3,2021-06-28,1,0.47,26
7696,30,1,2021-06-28,1,0.48,26
29620,114,2,2021-06-28,0,0.37,26
35884,138,3,2021-06-28,0,0.47,26
5608,22,1,2021-06-28,0,0.48,26
19702,76,2,2021-06-28,1,0.37,26
2476,10,1,2021-06-28,0,0.48,26
41626,160,3,2021-06-28,0,0.47,26
31186,120,2,2021-06-28,0,0.37,26
11350,44,1,2021-06-28,0,0.48,26
13960,54,1,2021-06-28,1,0.48,26
12394,48,1,2021-06-28,1,0.48,26
43192,166,3,2021-06-28,1,0.47,26
9523,37,1,2021-06-28,1,0.48,26
23878,92,2,2021-06-28,1,0.37,26
5869,23,1,2021-06-28,0,0.48,26
14221,55,1,2021-06-28,0,0.48,26
38494,148,3,2021-06-28,0,0.47,26
43453,167,3,2021-06-28,0,0.47,26
29359,113,2,2021-06-28,0,0.37,26
15265,59,1,2021-06-28,0,0.48,26
17875,69,2,2021-06-28,0,0.37,26
19963,77,2,2021-06-28,0,0.37,26
14482,56,1,2021-06-28,0,0.48,26
12133,47,1,2021-06-28,1,0.48,26
9001,35,1,2021-06-28,1,0.48,26
4042,16,1,2021-06-28,0,0.48,26
42670,164,3,2021-06-28,1,0.47,26
24922,96,2,2021-06-28,1,0.37,26
34057,131,3,2021-06-28,0,0.47,26
15526,60,1,2021-06-28,0,0.48,26
38233,147,3,2021-06-28,1,0.47,26
45802,176,3,2021-06-28,0,0.47,26
36145,139,3,2021-06-28,1,0.47,26
6913,27,1,2021-06-28,1,0.48,26
27010,104,2,2021-06-28,0,0.37,26
41365,159,3,2021-06-28,0,0.47,26
37972,146,3,2021-06-28,0,0.47,26
25444,98,2,2021-06-28,1,0.37,26
9262,36,1,2021-06-28,1,0.48,26
44236,170,3,2021-06-28,1,0.47,26
10045,39,1,2021-06-28,1,0.48,26
42931,165,3,2021-06-28,0,0.47,26
10306,40,1,2021-06-28,1,0.48,26
20746,80,2,2021-06-28,0,0.37,26
44758,172,3,2021-06-28,1,0.47,26
40582,156,3,2021-06-28,0,0.47,26
46324,178,3,2021-06-28,0,0.47,26
28576,110,2,2021-06-28,1,0.37,26
28054,108,2,2021-06-28,1,0.37,26
28315,109,2,2021-06-28,0,0.37,26
37450,144,3,2021-06-28,0,0.47,26
8479,33,1,2021-06-28,0,0.48,26
16831,65,2,2021-06-28,1,0.37,26
28837,111,2,2021-06-28,0,0.37,26
19180,74,2,2021-06-28,1,0.37,26
4564,18,1,2021-06-28,1,0.48,26
23617,91,2,2021-06-28,1,0.37,26
25705,99,2,2021-06-28,1,0.37,26
16570,64,2,2021-06-28,1,0.37,26
37189,143,3,2021-06-28,0,0.47,26
15004,58,1,2021-06-28,1,0.48,26
13438,52,1,2021-06-28,0,0.48,26
35101,135,3,2021-06-28,1,0.47,26
2998,12,1,2021-06-28,0,0.48,26
4303,17,1,2021-06-28,0,0.48,26
8218,32,1,2021-06-28,0,0.48,26
35362,136,3,2021-06-28,1,0.47,26
1171,5,1,2021-06-28,0,0.48,26
32752,126,3,2021-06-28,0,0.47,26
25966,100,2,2021-06-28,1,0.37,26
39016,150,3,2021-06-28,1,0.47,26
30925,119,2,2021-06-28,0,0.37,26
40060,154,3,2021-06-28,1,0.47,26
24139,93,2,2021-06-28,0,0.37,26
16309,63,2,2021-06-28,0,0.37,26
32230,124,3,2021-06-28,1,0.47,26
33013,127,3,2021-06-28,1,0.47,26
40321,155,3,2021-06-28,0,0.47,26
7435,29,1,2021-06-28,0,0.48,26
45019,173,3,2021-06-28,1,0.47,26
910,4,1,2021-06-28,0,0.48,26
36928,142,3,2021-06-28,1,0.47,26
46585,179,3,2021-06-28,0,0.47,26
32491,125,3,2021-06-28,1,0.47,26
44497,171,3,2021-06-28,1,0.47,26
21007,81,2,2021-06-28,0,0.37,26
11872,46,1,2021-06-28,1,0.48,26
18919,73,2,2021-06-28,0,0.37,26
16048,62,2,2021-06-28,1,0.37,26
20485,79,2,2021-06-28,0,0.37,26
30664,118,2,2021-06-28,0,0.37,26
22573,87,2,2021-06-28,0,0.37,26
2215,9,1,2021-06-28,1,0.48,26
42148,162,3,2021-06-28,0,0.47,26
45280,174,3,2021-06-28,1,0.47,26
10828,42,1,2021-06-28,1,0.48,26
6391,25,1,2021-06-28,1,0.48,26
38755,149,3,2021-06-28,1,0.47,26
13699,53,1,2021-06-28,1,0.48,26
11089,43,1,2021-06-28,0,0.48,26
27793,107,2,2021-06-28,0,0.37,26
21268,82,2,2021-06-28,0,0.37,26
6652,26,1,2021-06-28,0,0.48,26
12655,49,1,2021-06-28,0,0.48,26
11611,45,1,2021-06-28,0,0.48,26
30142,116,2,2021-06-28,0,0.37,26
17092,66,2,2021-06-28,0,0.37,26
7174,28,1,2021-06-28,0,0.48,26
42409,163,3,2021-06-28,1,0.47,26
24400,94,2,2021-06-28,0,0.37,26
41627,160,3,2021-06-29,1,0.43,26
41366,159,3,2021-06-29,0,0.43,26
19703,76,2,2021-06-29,0,0.27,26
44498,171,3,2021-06-29,0,0.43,26
32753,126,3,2021-06-29,1,0.43,26
24923,96,2,2021-06-29,0,0.27,26
4304,17,1,2021-06-29,1,0.45,26
34058,131,3,2021-06-29,1,0.43,26
27011,104,2,2021-06-29,0,0.27,26
2477,10,1,2021-06-29,0,0.45,26
6914,27,1,2021-06-29,0,0.45,26
31187,120,2,2021-06-29,0,0.27,26
7436,29,1,2021-06-29,0,0.45,26
23879,92,2,2021-06-29,1,0.27,26
36146,139,3,2021-06-29,1,0.43,26
45803,176,3,2021-06-29,0,0.43,26
42932,165,3,2021-06-29,0,0.43,26
